addresses_neighborhood_id,addresses_neighborhood_name,secondary_filters_name,created,modified
26,Sant Gervasi - Galvany,Karaokes,2022-04-04T12:13:25.661639,2023-10-03T10:36:41.075146
11,el Poble-sec,Bars i pubs musicals,2003-07-08T12:59:46,2022-09-17T06:03:31.078702
11,el Poble-sec,Restaurants,2003-07-08T12:59:46,2022-09-17T06:03:31.078702
8,l'Antiga Esquerra de l'Eixample,Bars i pubs musicals,1999-01-29T00:00:00,2022-09-17T05:48:29.276269
43,Horta,Discoteques,1999-04-21T00:00:00,2022-09-17T05:50:54.875826
3,la Barceloneta,Discoteques,2007-11-02T14:18:43,2024-09-23T10:35:59.989430
3,la Barceloneta,Restaurants,2007-11-02T14:18:43,2024-09-23T10:35:59.989430
8,l'Antiga Esquerra de l'Eixample,Discoteques,1999-12-16T00:00:00,2022-09-17T05:55:47.474805
11,el Poble-sec,Bars i pubs musicals,1995-06-20T00:00:00,2021-05-28T14:37:35.340986
11,el Poble-sec,Cocteleries,1995-06-20T00:00:00,2021-05-28T14:37:35.340986
11,el Poble-sec,Xampanyeries,1995-06-20T00:00:00,2021-05-28T14:37:35.340986
