Codi_Barri,Nom_Barri,Any,TipusEquipament,Indicador,Valor
1.0,el Raval,2015,Espais d'interès arquitectònic,Fons_Colleccio,206
7.0,la Dreta de Eixample,2015,Centres d'exposicions,Visitants,712742
7.0,la Dreta de Eixample,2015,Centres d'exposicions,Usuaris,712742
7.0,la Dreta de Eixample,2015,Centres d'exposicions,Visites_Exposicions_Temporals,712742
7.0,la Dreta de Eixample,2015,Centres d'exposicions,Num_Exposicions_Temporals,8
30.0,la Salut,2015,Espais d'interès arquitectònic,Visitants,2761436
30.0,la Salut,2015,Espais d'interès arquitectònic,Usuaris,2761436
11.0,el Poble-sec,2015,Espais d'interès arquitectònic,Visitants,86488
11.0,el Poble-sec,2015,Espais d'interès arquitectònic,Usuaris,86488
11.0,el Poble-sec,2015,Espais d'interès arquitectònic,Fons_Colleccio,4633
11.0,el Poble-sec,2015,Espais d'interès arquitectònic,Visitants,1221647
11.0,el Poble-sec,2015,Espais d'interès arquitectònic,Usuaris,1221647
35.0,el Guinardó,2015,Espais d'interès arquitectònic,Visitants,235207
35.0,el Guinardó,2015,Espais d'interès arquitectònic,Usuaris,303905
35.0,el Guinardó,2015,Espais d'interès arquitectònic,Num_Exposicions_Temporals,1
21.0,Pedralbes,2015,Museus i col·leccions,Visitants,76351
21.0,Pedralbes,2015,Museus i col·leccions,Usuaris,89523
21.0,Pedralbes,2015,Museus i col·leccions,Fons_Colleccio,4460
4.0,"Sant Pere, Santa Caterina i la Ribera",2015,Museus i col·leccions,Visitants,1004069
4.0,"Sant Pere, Santa Caterina i la Ribera",2015,Museus i col·leccions,Usuaris,1049376
4.0,"Sant Pere, Santa Caterina i la Ribera",2015,Museus i col·leccions,Fons_Colleccio,2016
1.0,el Raval,2014,Centres d'exposicions,Visitants,139827
1.0,el Raval,2014,Centres d'exposicions,Usuaris,184371
1.0,el Raval,2014,Centres d'exposicions,Visites_Exposicions_Temporals,139827
1.0,el Raval,2014,Centres d'exposicions,Num_Exposicions_Temporals,26
4.0,"Sant Pere, Santa Caterina i la Ribera",2014,Arxius,Visitants,12294
4.0,"Sant Pere, Santa Caterina i la Ribera",2014,Arxius,Usuaris,13046
4.0,"Sant Pere, Santa Caterina i la Ribera",2014,Arxius,Visites_Exposicions_Temporals,11149
4.0,"Sant Pere, Santa Caterina i la Ribera",2014,Arxius,Num_Exposicions_Temporals,3
2.0,el Barri Gòtic,2014,Arxius,Visitants,32190
2.0,el Barri Gòtic,2014,Arxius,Usuaris,33395
2.0,el Barri Gòtic,2014,Arxius,Visites_Exposicions_Temporals,30169
2.0,el Barri Gòtic,2014,Arxius,Num_Exposicions_Temporals,3
6.0,la Sagrada Família,2014,Espais d'interès arquitectònic,Visitants,3260880
6.0,la Sagrada Família,2014,Espais d'interès arquitectònic,Usuaris,3260880
14.0,la Font de la Guatlla,2014,Centres d'exposicions,Visitants,775068
14.0,la Font de la Guatlla,2014,Centres d'exposicions,Usuaris,1443563
14.0,la Font de la Guatlla,2014,Centres d'exposicions,Visites_Exposicions_Temporals,1056494
14.0,la Font de la Guatlla,2014,Centres d'exposicions,Num_Exposicions_Temporals,15
66.0,el Parc i la Llacuna del Poblenou,2014,Museus i col·leccions,Visitants,14278
66.0,el Parc i la Llacuna del Poblenou,2014,Museus i col·leccions,Usuaris,14278
66.0,el Parc i la Llacuna del Poblenou,2014,Museus i col·leccions,Visites_Exposicions_Temporals,1001
66.0,el Parc i la Llacuna del Poblenou,2014,Museus i col·leccions,Num_Exposicions_Temporals,3
7.0,la Dreta de Eixample,2014,Espais d'interès arquitectònic,Visitants,930000
7.0,la Dreta de Eixample,2014,Espais d'interès arquitectònic,Usuaris,930000
30.0,la Salut,2014,Espais d'interès arquitectònic,Visitants,320000
30.0,la Salut,2014,Espais d'interès arquitectònic,Usuaris,320000
11.0,el Poble-sec,2014,Museus i col·leccions,Visitants,577639
11.0,el Poble-sec,2014,Museus i col·leccions,Usuaris,583022
11.0,el Poble-sec,2014,Museus i col·leccions,Num_Exposicions_Temporals,6
1.0,el Raval,2014,Centres d'exposicions,Visitants,426935
1.0,el Raval,2014,Centres d'exposicions,Usuaris,427804
1.0,el Raval,2014,Centres d'exposicions,Visites_Exposicions_Temporals,203824
1.0,el Raval,2014,Centres d'exposicions,Num_Exposicions_Temporals,8
25.0,Sant Gervasi - la Bonanova,2014,Museus i col·leccions,Visitants,739649
25.0,Sant Gervasi - la Bonanova,2014,Museus i col·leccions,Usuaris,2068644
25.0,Sant Gervasi - la Bonanova,2014,Museus i col·leccions,Visites_Exposicions_Temporals,1043748
25.0,Sant Gervasi - la Bonanova,2014,Museus i col·leccions,Num_Exposicions_Temporals,4
4.0,"Sant Pere, Santa Caterina i la Ribera",2014,Museus i col·leccions,Visitants,1894400
4.0,"Sant Pere, Santa Caterina i la Ribera",2014,Museus i col·leccions,Usuaris,2169552
4.0,"Sant Pere, Santa Caterina i la Ribera",2014,Museus i col·leccions,Visites_Exposicions_Temporals,94034
4.0,"Sant Pere, Santa Caterina i la Ribera",2014,Museus i col·leccions,Num_Exposicions_Temporals,9
2.0,el Barri Gòtic,2014,Espais d'interès arquitectònic,Visitants,387038
2.0,el Barri Gòtic,2014,Espais d'interès arquitectònic,Usuaris,387038
7.0,la Dreta de Eixample,2014,Centres d'exposicions,Visitants,5151
7.0,la Dreta de Eixample,2014,Centres d'exposicions,Usuaris,5151
7.0,la Dreta de Eixample,2014,Centres d'exposicions,Visites_Exposicions_Temporals,5151
7.0,la Dreta de Eixample,2014,Centres d'exposicions,Num_Exposicions_Temporals,9
60.0,Sant Andreu,2014,Centres d'exposicions,Visitants,6923
60.0,Sant Andreu,2014,Centres d'exposicions,Usuaris,8074
60.0,Sant Andreu,2014,Centres d'exposicions,Visites_Exposicions_Temporals,6229
60.0,Sant Andreu,2014,Centres d'exposicions,Num_Exposicions_Temporals,6
7.0,la Dreta de Eixample,2014,Museus i col·leccions,Visitants,66058
7.0,la Dreta de Eixample,2014,Museus i col·leccions,Usuaris,79929
7.0,la Dreta de Eixample,2014,Museus i col·leccions,Visites_Exposicions_Temporals,66058
7.0,la Dreta de Eixample,2014,Museus i col·leccions,Num_Exposicions_Temporals,4
7.0,la Dreta de Eixample,2014,Museus i col·leccions,Fons_Colleccio,1889
4.0,"Sant Pere, Santa Caterina i la Ribera",2014,Museus i col·leccions,Visitants,8311
4.0,"Sant Pere, Santa Caterina i la Ribera",2014,Museus i col·leccions,Usuaris,13336
4.0,"Sant Pere, Santa Caterina i la Ribera",2014,Museus i col·leccions,Visites_Exposicions_Temporals,12311
4.0,"Sant Pere, Santa Caterina i la Ribera",2014,Museus i col·leccions,Num_Exposicions_Temporals,4
11.0,el Poble-sec,2014,Museus i col·leccions,Visitants,209223
11.0,el Poble-sec,2014,Museus i col·leccions,Usuaris,211274
11.0,el Poble-sec,2014,Museus i col·leccions,Fons_Colleccio,410
11.0,el Poble-sec,2014,Museus i col·leccions,Visitants,489928
11.0,el Poble-sec,2014,Museus i col·leccions,Usuaris,1151563
11.0,el Poble-sec,2014,Museus i col·leccions,Visites_Exposicions_Temporals,645563
11.0,el Poble-sec,2014,Museus i col·leccions,Num_Exposicions_Temporals,14
11.0,el Poble-sec,2014,Museus i col·leccions,Fons_Colleccio,21652
7.0,la Dreta de Eixample,2014,Museus i col·leccions,Visitants,11468
7.0,la Dreta de Eixample,2014,Museus i col·leccions,Usuaris,18468
7.0,la Dreta de Eixample,2014,Museus i col·leccions,Visites_Exposicions_Temporals,18468
7.0,la Dreta de Eixample,2014,Museus i col·leccions,Num_Exposicions_Temporals,9
7.0,la Dreta de Eixample,2014,Museus i col·leccions,Fons_Colleccio,1248
2.0,el Barri Gòtic,2014,Museus i col·leccions,Visitants,10992
2.0,el Barri Gòtic,2014,Museus i col·leccions,Usuaris,14526
2.0,el Barri Gòtic,2014,Museus i col·leccions,Visites_Exposicions_Temporals,3036
2.0,el Barri Gòtic,2014,Museus i col·leccions,Num_Exposicions_Temporals,2
2.0,el Barri Gòtic,2014,Museus i col·leccions,Fons_Colleccio,1200
2.0,el Barri Gòtic,2014,Museus i col·leccions,Visitants,1590420
2.0,el Barri Gòtic,2014,Museus i col·leccions,Usuaris,1590420
1.0,el Raval,2014,Centres d'exposicions,Visitants,55600
1.0,el Raval,2014,Centres d'exposicions,Usuaris,58368
1.0,el Raval,2014,Centres d'exposicions,Visites_Exposicions_Temporals,55600
1.0,el Raval,2014,Centres d'exposicions,Num_Exposicions_Temporals,7
7.0,la Dreta de Eixample,2014,Espais d'interès arquitectònic,Visitants,932356
7.0,la Dreta de Eixample,2014,Espais d'interès arquitectònic,Usuaris,1075199
7.0,la Dreta de Eixample,2014,Espais d'interès arquitectònic,Visites_Exposicions_Temporals,96045
7.0,la Dreta de Eixample,2014,Espais d'interès arquitectònic,Num_Exposicions_Temporals,3
1.0,el Raval,2014,Centres d'exposicions,Visitants,137959
1.0,el Raval,2014,Centres d'exposicions,Usuaris,139349
1.0,el Raval,2014,Centres d'exposicions,Visites_Exposicions_Temporals,137959
1.0,el Raval,2014,Centres d'exposicions,Num_Exposicions_Temporals,8
11.0,el Poble-sec,2014,Museus i col·leccions,Visitants,32568
11.0,el Poble-sec,2014,Museus i col·leccions,Usuaris,44968
11.0,el Poble-sec,2014,Museus i col·leccions,Fons_Colleccio,48372
1.0,el Raval,2014,Museus i col·leccions,Visitants,324425
1.0,el Raval,2014,Museus i col·leccions,Usuaris,715745
1.0,el Raval,2014,Museus i col·leccions,Visites_Exposicions_Temporals,649574
1.0,el Raval,2014,Museus i col·leccions,Num_Exposicions_Temporals,13
1.0,el Raval,2014,Museus i col·leccions,Fons_Colleccio,5796
2.0,el Barri Gòtic,2014,Museus i col·leccions,Visitants,973034
2.0,el Barri Gòtic,2014,Museus i col·leccions,Usuaris,1046107
2.0,el Barri Gòtic,2014,Museus i col·leccions,Visites_Exposicions_Temporals,164509
2.0,el Barri Gòtic,2014,Museus i col·leccions,Num_Exposicions_Temporals,7
2.0,el Barri Gòtic,2014,Museus i col·leccions,Fons_Colleccio,66864
3.0,la Barceloneta,2014,Museus i col·leccions,Visitants,154506
3.0,la Barceloneta,2014,Museus i col·leccions,Usuaris,220655
3.0,la Barceloneta,2014,Museus i col·leccions,Visites_Exposicions_Temporals,61768
3.0,la Barceloneta,2014,Museus i col·leccions,Num_Exposicions_Temporals,8
3.0,la Barceloneta,2014,Museus i col·leccions,Fons_Colleccio,7825
2.0,el Barri Gòtic,2014,Museus i col·leccions,Visitants,199420
2.0,el Barri Gòtic,2014,Museus i col·leccions,Usuaris,199420
70.0,el Besòs i el Maresme,2014,Museus i col·leccions,Visitants,207737
70.0,el Besòs i el Maresme,2014,Museus i col·leccions,Usuaris,397498
70.0,el Besòs i el Maresme,2014,Museus i col·leccions,Visites_Exposicions_Temporals,125012
70.0,el Besòs i el Maresme,2014,Museus i col·leccions,Num_Exposicions_Temporals,8
70.0,el Besòs i el Maresme,2014,Museus i col·leccions,Fons_Colleccio,3071392
2.0,el Barri Gòtic,2014,Museus i col·leccions,Visitants,63167
2.0,el Barri Gòtic,2014,Museus i col·leccions,Usuaris,63167
2.0,el Barri Gòtic,2014,Museus i col·leccions,Fons_Colleccio,800
2.0,el Barri Gòtic,2014,Museus i col·leccions,Visitants,10487
2.0,el Barri Gòtic,2014,Museus i col·leccions,Usuaris,10487
2.0,el Barri Gòtic,2014,Museus i col·leccions,Fons_Colleccio,30
5.0,el Fort Pienc,2014,Museus i col·leccions,Visitants,39930
5.0,el Fort Pienc,2014,Museus i col·leccions,Usuaris,86186
5.0,el Fort Pienc,2014,Museus i col·leccions,Visites_Exposicions_Temporals,24110
5.0,el Fort Pienc,2014,Museus i col·leccions,Num_Exposicions_Temporals,4
5.0,el Fort Pienc,2014,Museus i col·leccions,Fons_Colleccio,25793
4.0,"Sant Pere, Santa Caterina i la Ribera",2014,Museus i col·leccions,Visitants,136384
4.0,"Sant Pere, Santa Caterina i la Ribera",2014,Museus i col·leccions,Usuaris,177744
66.0,el Parc i la Llacuna del Poblenou,2014,Museus i col·leccions,Visitants,60808
66.0,el Parc i la Llacuna del Poblenou,2014,Museus i col·leccions,Usuaris,82836
66.0,el Parc i la Llacuna del Poblenou,2014,Museus i col·leccions,Fons_Colleccio,82948
20.0,la Maternitat i Sant Ramon,2014,Museus i col·leccions,Visitants,1530484
20.0,la Maternitat i Sant Ramon,2014,Museus i col·leccions,Usuaris,1530484
7.0,la Dreta de Eixample,2014,Museus i col·leccions,Visitants,21533
7.0,la Dreta de Eixample,2014,Museus i col·leccions,Usuaris,21583
7.0,la Dreta de Eixample,2014,Museus i col·leccions,Visites_Exposicions_Temporals,8208
7.0,la Dreta de Eixample,2014,Museus i col·leccions,Num_Exposicions_Temporals,1
7.0,la Dreta de Eixample,2014,Museus i col·leccions,Fons_Colleccio,941
22.0,"Vallvidrera, el Tibidabo i les Planes",2014,Museus i col·leccions,Visitants,129076
22.0,"Vallvidrera, el Tibidabo i les Planes",2014,Museus i col·leccions,Usuaris,129076
22.0,"Vallvidrera, el Tibidabo i les Planes",2014,Museus i col·leccions,Num_Exposicions_Temporals,1
7.0,la Dreta de Eixample,2014,Museus i col·leccions,Visitants,257537
7.0,la Dreta de Eixample,2014,Museus i col·leccions,Usuaris,257537
11.0,el Poble-sec,2014,Museus i col·leccions,Fons_Colleccio,72958
4.0,"Sant Pere, Santa Caterina i la Ribera",2014,Museus i col·leccions,Visitants,85000
4.0,"Sant Pere, Santa Caterina i la Ribera",2014,Museus i col·leccions,Usuaris,85000
2.0,el Barri Gòtic,2014,Museus i col·leccions,Visitants,38811
2.0,el Barri Gòtic,2014,Museus i col·leccions,Usuaris,93188
2.0,el Barri Gòtic,2014,Museus i col·leccions,Visites_Exposicions_Temporals,53855
2.0,el Barri Gòtic,2014,Museus i col·leccions,Num_Exposicions_Temporals,3
2.0,el Barri Gòtic,2014,Museus i col·leccions,Fons_Colleccio,55000
1.0,el Raval,2014,Museus i col·leccions,Visitants,318823
1.0,el Raval,2014,Museus i col·leccions,Usuaris,514690
1.0,el Raval,2014,Museus i col·leccions,Visites_Exposicions_Temporals,99450
1.0,el Raval,2014,Museus i col·leccions,Num_Exposicions_Temporals,2
1.0,el Raval,2014,Museus i col·leccions,Fons_Colleccio,7459
11.0,el Poble-sec,2014,Museus i col·leccions,Visitants,718230
11.0,el Poble-sec,2014,Museus i col·leccions,Usuaris,957597
11.0,el Poble-sec,2014,Museus i col·leccions,Visites_Exposicions_Temporals,197357
11.0,el Poble-sec,2014,Museus i col·leccions,Num_Exposicions_Temporals,6
11.0,el Poble-sec,2014,Museus i col·leccions,Fons_Colleccio,302594
11.0,el Poble-sec,2014,Museus i col·leccions,Visitants,59012
11.0,el Poble-sec,2014,Museus i col·leccions,Usuaris,133443
11.0,el Poble-sec,2014,Museus i col·leccions,Visites_Exposicions_Temporals,74431
11.0,el Poble-sec,2014,Museus i col·leccions,Num_Exposicions_Temporals,9
11.0,el Poble-sec,2014,Museus i col·leccions,Fons_Colleccio,857
4.0,"Sant Pere, Santa Caterina i la Ribera",2014,Museus i col·leccions,Visitants,919814
4.0,"Sant Pere, Santa Caterina i la Ribera",2014,Museus i col·leccions,Usuaris,1043251
4.0,"Sant Pere, Santa Caterina i la Ribera",2014,Museus i col·leccions,Visites_Exposicions_Temporals,160570
4.0,"Sant Pere, Santa Caterina i la Ribera",2014,Museus i col·leccions,Num_Exposicions_Temporals,6
4.0,"Sant Pere, Santa Caterina i la Ribera",2014,Museus i col·leccions,Fons_Colleccio,4328
1.0,el Raval,2014,Espais d'interès arquitectònic,Visitants,272871
1.0,el Raval,2014,Espais d'interès arquitectònic,Usuaris,273692
1.0,el Raval,2014,Espais d'interès arquitectònic,Fons_Colleccio,205
7.0,la Dreta de Eixample,2014,Centres d'exposicions,Visitants,810000
7.0,la Dreta de Eixample,2014,Centres d'exposicions,Usuaris,810000
7.0,la Dreta de Eixample,2014,Centres d'exposicions,Visites_Exposicions_Temporals,810000
7.0,la Dreta de Eixample,2014,Centres d'exposicions,Num_Exposicions_Temporals,19
30.0,la Salut,2014,Espais d'interès arquitectònic,Visitants,2598732
30.0,la Salut,2014,Espais d'interès arquitectònic,Usuaris,2598732
11.0,el Poble-sec,2014,Espais d'interès arquitectònic,Visitants,86047
11.0,el Poble-sec,2014,Espais d'interès arquitectònic,Usuaris,86047
11.0,el Poble-sec,2014,Espais d'interès arquitectònic,Fons_Colleccio,3240
11.0,el Poble-sec,2014,Espais d'interès arquitectònic,Visitants,1236664
11.0,el Poble-sec,2014,Espais d'interès arquitectònic,Usuaris,1236664
35.0,el Guinardó,2014,Espais d'interès arquitectònic,Visitants,305323
35.0,el Guinardó,2014,Espais d'interès arquitectònic,Usuaris,305323
35.0,el Guinardó,2014,Espais d'interès arquitectònic,Num_Exposicions_Temporals,1
21.0,Pedralbes,2014,Museus i col·leccions,Visitants,65750
21.0,Pedralbes,2014,Museus i col·leccions,Usuaris,75440
21.0,Pedralbes,2014,Museus i col·leccions,Num_Exposicions_Temporals,2
4.0,"Sant Pere, Santa Caterina i la Ribera",2014,Museus i col·leccions,Visitants,1057188
4.0,"Sant Pere, Santa Caterina i la Ribera",2014,Museus i col·leccions,Usuaris,1102280
1.0,el Raval,2013,Centres d'exposicions,Visitants,104698
1.0,el Raval,2013,Centres d'exposicions,Usuaris,118158
1.0,el Raval,2013,Centres d'exposicions,Visites_Exposicions_Temporals,104698
1.0,el Raval,2013,Centres d'exposicions,Num_Exposicions_Temporals,10
4.0,"Sant Pere, Santa Caterina i la Ribera",2013,Arxius,Visitants,15424
4.0,"Sant Pere, Santa Caterina i la Ribera",2013,Arxius,Usuaris,17137
4.0,"Sant Pere, Santa Caterina i la Ribera",2013,Arxius,Visites_Exposicions_Temporals,15424
4.0,"Sant Pere, Santa Caterina i la Ribera",2013,Arxius,Num_Exposicions_Temporals,3
2.0,el Barri Gòtic,2013,Arxius,Visitants,24808
2.0,el Barri Gòtic,2013,Arxius,Usuaris,26654
2.0,el Barri Gòtic,2013,Arxius,Visites_Exposicions_Temporals,24808
2.0,el Barri Gòtic,2013,Arxius,Num_Exposicions_Temporals,3
6.0,la Sagrada Família,2013,Espais d'interès arquitectònic,Visitants,3176970
6.0,la Sagrada Família,2013,Espais d'interès arquitectònic,Usuaris,3278739
6.0,la Sagrada Família,2013,Espais d'interès arquitectònic,Fons_Colleccio,1171
14.0,la Font de la Guatlla,2013,Centres d'exposicions,Visitants,686151
14.0,la Font de la Guatlla,2013,Centres d'exposicions,Usuaris,1328728
14.0,la Font de la Guatlla,2013,Centres d'exposicions,Visites_Exposicions_Temporals,979258
14.0,la Font de la Guatlla,2013,Centres d'exposicions,Num_Exposicions_Temporals,13
66.0,el Parc i la Llacuna del Poblenou,2013,Museus i col·leccions,Visitants,13581
66.0,el Parc i la Llacuna del Poblenou,2013,Museus i col·leccions,Usuaris,13581
66.0,el Parc i la Llacuna del Poblenou,2013,Museus i col·leccions,Num_Exposicions_Temporals,2
7.0,la Dreta de Eixample,2013,Espais d'interès arquitectònic,Visitants,796301
7.0,la Dreta de Eixample,2013,Espais d'interès arquitectònic,Usuaris,796301
30.0,la Salut,2013,Espais d'interès arquitectònic,Visitants,332307
30.0,la Salut,2013,Espais d'interès arquitectònic,Usuaris,332307
11.0,el Poble-sec,2013,Museus i col·leccions,Visitants,1072000
11.0,el Poble-sec,2013,Museus i col·leccions,Usuaris,1072000
11.0,el Poble-sec,2013,Museus i col·leccions,Num_Exposicions_Temporals,7
1.0,el Raval,2013,Centres d'exposicions,Visitants,304895
1.0,el Raval,2013,Centres d'exposicions,Usuaris,304895
1.0,el Raval,2013,Centres d'exposicions,Visites_Exposicions_Temporals,142325
1.0,el Raval,2013,Centres d'exposicions,Num_Exposicions_Temporals,6
25.0,Sant Gervasi - la Bonanova,2013,Museus i col·leccions,Visitants,716877
25.0,Sant Gervasi - la Bonanova,2013,Museus i col·leccions,Usuaris,1659993
25.0,Sant Gervasi - la Bonanova,2013,Museus i col·leccions,Visites_Exposicions_Temporals,640076
25.0,Sant Gervasi - la Bonanova,2013,Museus i col·leccions,Num_Exposicions_Temporals,7
25.0,Sant Gervasi - la Bonanova,2013,Museus i col·leccions,Fons_Colleccio,26381
