Codi_Barri,Nom_Barri,Any,Tipus_Equipament,Indicador,Valor
1,el Raval,2018,Sales d'arts escèniques,Aforament,6700
1,el Raval,2018,Sales d'arts escèniques,Entrades_Venudes,2850
1,el Raval,2018,Sales d'arts escèniques,Espectacles,14
1,el Raval,2018,Sales d'arts escèniques,Espectadors,3254
1,el Raval,2018,Sales d'arts escèniques,Funcions,67
1,el Raval,2018,Sales d'arts escèniques,Aforament,109408
1,el Raval,2018,Sales d'arts escèniques,Entrades_Venudes,84760
1,el Raval,2018,Sales d'arts escèniques,Espectacles,19
1,el Raval,2018,Sales d'arts escèniques,Espectadors,88894
1,el Raval,2018,Sales d'arts escèniques,Funcions,147
2,el Barri Gòtic,2018,Sales d'arts escèniques,Aforament,125627
2,el Barri Gòtic,2018,Sales d'arts escèniques,Entrades_Venudes,57056
2,el Barri Gòtic,2018,Sales d'arts escèniques,Espectacles,11
2,el Barri Gòtic,2018,Sales d'arts escèniques,Espectadors,64949
2,el Barri Gòtic,2018,Sales d'arts escèniques,Funcions,467
2,el Barri Gòtic,2018,Sales d'arts escèniques,Aforament,150631
2,el Barri Gòtic,2018,Sales d'arts escèniques,Entrades_Venudes,66574
2,el Barri Gòtic,2018,Sales d'arts escèniques,Espectacles,30
2,el Barri Gòtic,2018,Sales d'arts escèniques,Espectadors,74785
2,el Barri Gòtic,2018,Sales d'arts escèniques,Funcions,379
7,la Dreta de l'Eixample,2018,Sales d'arts escèniques,Aforament,266739
7,la Dreta de l'Eixample,2018,Sales d'arts escèniques,Entrades_Venudes,129818
7,la Dreta de l'Eixample,2018,Sales d'arts escèniques,Espectacles,17
7,la Dreta de l'Eixample,2018,Sales d'arts escèniques,Espectadors,144333
7,la Dreta de l'Eixample,2018,Sales d'arts escèniques,Funcions,261
8,l'Antiga Esquerra de l'Eixample,2018,Sales d'arts escèniques,Aforament,141000
8,l'Antiga Esquerra de l'Eixample,2018,Sales d'arts escèniques,Entrades_Venudes,58502
8,l'Antiga Esquerra de l'Eixample,2018,Sales d'arts escèniques,Espectacles,22
8,l'Antiga Esquerra de l'Eixample,2018,Sales d'arts escèniques,Espectadors,63146
8,l'Antiga Esquerra de l'Eixample,2018,Sales d'arts escèniques,Funcions,470
2,el Barri Gòtic,2018,Sales d'arts escèniques,Aforament,14492
2,el Barri Gòtic,2018,Sales d'arts escèniques,Entrades_Venudes,8629
2,el Barri Gòtic,2018,Sales d'arts escèniques,Espectacles,33
2,el Barri Gòtic,2018,Sales d'arts escèniques,Espectadors,10303
2,el Barri Gòtic,2018,Sales d'arts escèniques,Funcions,281
4,"Sant Pere, Santa Caterina i la Ribera",2018,Museus i col·leccions,Aforament,7625
4,"Sant Pere, Santa Caterina i la Ribera",2018,Museus i col·leccions,Entrades_Venudes,2984
4,"Sant Pere, Santa Caterina i la Ribera",2018,Museus i col·leccions,Espectacles,12
4,"Sant Pere, Santa Caterina i la Ribera",2018,Museus i col·leccions,Espectadors,3193
4,"Sant Pere, Santa Caterina i la Ribera",2018,Museus i col·leccions,Funcions,54
11,el Poble Sec,2018,Sales d'arts escèniques,Aforament,266691
11,el Poble Sec,2018,Sales d'arts escèniques,Entrades_Venudes,156240
11,el Poble Sec,2018,Sales d'arts escèniques,Espectacles,19
11,el Poble Sec,2018,Sales d'arts escèniques,Espectadors,169191
11,el Poble Sec,2018,Sales d'arts escèniques,Funcions,235
4,"Sant Pere, Santa Caterina i la Ribera",2018,Fàbriques de Creació,Aforament,33186
4,"Sant Pere, Santa Caterina i la Ribera",2018,Fàbriques de Creació,Entrades_Venudes,14695
4,"Sant Pere, Santa Caterina i la Ribera",2018,Fàbriques de Creació,Espectacles,31
4,"Sant Pere, Santa Caterina i la Ribera",2018,Fàbriques de Creació,Espectadors,18895
4,"Sant Pere, Santa Caterina i la Ribera",2018,Fàbriques de Creació,Funcions,429
31,la Vila de Gràcia,2018,Sales d'arts escèniques,Aforament,18935
31,la Vila de Gràcia,2018,Sales d'arts escèniques,Entrades_Venudes,6395
31,la Vila de Gràcia,2018,Sales d'arts escèniques,Espectacles,27
31,la Vila de Gràcia,2018,Sales d'arts escèniques,Espectadors,8009
31,la Vila de Gràcia,2018,Sales d'arts escèniques,Funcions,175
1,el Raval,2018,Grans auditoris,Aforament,279012
31,la Vila de Gràcia,2018,Sales d'arts escèniques,Funcions,245
1,el Raval,2018,Grans auditoris,Entrades_Venudes,194278
1,el Raval,2018,Grans auditoris,Espectacles,28
1,el Raval,2018,Grans auditoris,Espectadors,216750
1,el Raval,2018,Grans auditoris,Funcions,127
11,el Poble Sec,2018,Sales d'arts escèniques,Aforament,1210
11,el Poble Sec,2018,Sales d'arts escèniques,Entrades_Venudes,783
11,el Poble Sec,2018,Sales d'arts escèniques,Espectacles,4
11,el Poble Sec,2018,Sales d'arts escèniques,Espectadors,1036
11,el Poble Sec,2018,Sales d'arts escèniques,Funcions,11
31,la Vila de Gràcia,2018,Sales d'arts escèniques,Aforament,72780
31,la Vila de Gràcia,2018,Sales d'arts escèniques,Entrades_Venudes,33923
31,la Vila de Gràcia,2018,Sales d'arts escèniques,Espectacles,30
31,la Vila de Gràcia,2018,Sales d'arts escèniques,Espectadors,38866
31,la Vila de Gràcia,2018,Sales d'arts escèniques,Aforament,13988
31,la Vila de Gràcia,2018,Sales d'arts escèniques,Entrades_Venudes,8299
31,la Vila de Gràcia,2018,Sales d'arts escèniques,Espectacles,71
31,la Vila de Gràcia,2018,Sales d'arts escèniques,Espectadors,8837
31,la Vila de Gràcia,2018,Sales d'arts escèniques,Funcions,267
31,la Vila de Gràcia,2018,Sales d'arts escèniques,Aforament,1444
31,la Vila de Gràcia,2018,Sales d'arts escèniques,Entrades_Venudes,822
31,la Vila de Gràcia,2018,Sales d'arts escèniques,Espectacles,10
31,la Vila de Gràcia,2018,Sales d'arts escèniques,Espectadors,902
31,la Vila de Gràcia,2018,Sales d'arts escèniques,Funcions,28
27,el Putxet i el Farró,2018,Sales d'arts escèniques,Aforament,7719
27,el Putxet i el Farró,2018,Sales d'arts escèniques,Entrades_Venudes,4164
27,el Putxet i el Farró,2018,Sales d'arts escèniques,Espectacles,20
27,el Putxet i el Farró,2018,Sales d'arts escèniques,Espectadors,5176
27,el Putxet i el Farró,2018,Sales d'arts escèniques,Funcions,145
4,"Sant Pere, Santa Caterina i la Ribera",2018,Sales d'arts escèniques,Aforament,11876
4,"Sant Pere, Santa Caterina i la Ribera",2018,Sales d'arts escèniques,Entrades_Venudes,8505
4,"Sant Pere, Santa Caterina i la Ribera",2018,Sales d'arts escèniques,Espectacles,26
4,"Sant Pere, Santa Caterina i la Ribera",2018,Sales d'arts escèniques,Espectadors,8786
4,"Sant Pere, Santa Caterina i la Ribera",2018,Sales d'arts escèniques,Funcions,239
8,l'Antiga Esquerra de l'Eixample,2018,Sales d'arts escèniques,Aforament,120323
8,l'Antiga Esquerra de l'Eixample,2018,Sales d'arts escèniques,Entrades_Venudes,59504
8,l'Antiga Esquerra de l'Eixample,2018,Sales d'arts escèniques,Espectacles,13
8,l'Antiga Esquerra de l'Eixample,2018,Sales d'arts escèniques,Espectadors,65676
8,l'Antiga Esquerra de l'Eixample,2018,Sales d'arts escèniques,Funcions,345
11,el Poble Sec,2018,Sales d'arts escèniques,Aforament,4116
11,el Poble Sec,2018,Sales d'arts escèniques,Entrades_Venudes,3586
11,el Poble Sec,2018,Sales d'arts escèniques,Espectacles,5
11,el Poble Sec,2018,Sales d'arts escèniques,Espectadors,4031
11,el Poble Sec,2018,Sales d'arts escèniques,Funcions,19
11,el Poble Sec,2018,Sales d'arts escèniques,Aforament,4503
11,el Poble Sec,2018,Sales d'arts escèniques,Entrades_Venudes,2666
11,el Poble Sec,2018,Sales d'arts escèniques,Espectacles,21
11,el Poble Sec,2018,Sales d'arts escèniques,Espectadors,3583
11,el Poble Sec,2018,Sales d'arts escèniques,Funcions,52
11,el Poble Sec,2018,Sales d'arts escèniques,Aforament,29718
11,el Poble Sec,2018,Sales d'arts escèniques,Entrades_Venudes,18537
11,el Poble Sec,2018,Sales d'arts escèniques,Espectacles,30
11,el Poble Sec,2018,Sales d'arts escèniques,Espectadors,23757
11,el Poble Sec,2018,Sales d'arts escèniques,Funcions,92
11,el Poble Sec,2018,Sales d'arts escèniques,Aforament,8640
11,el Poble Sec,2018,Sales d'arts escèniques,Entrades_Venudes,4401
11,el Poble Sec,2018,Sales d'arts escèniques,Espectacles,13
11,el Poble Sec,2018,Sales d'arts escèniques,Espectadors,5792
11,el Poble Sec,2018,Sales d'arts escèniques,Funcions,28
61,la Sagrera,2018,Fàbriques de Creació,Aforament,378
61,la Sagrera,2018,Fàbriques de Creació,Entrades_Venudes,124
61,la Sagrera,2018,Fàbriques de Creació,Espectacles,4
61,la Sagrera,2018,Fàbriques de Creació,Espectadors,164
61,la Sagrera,2018,Fàbriques de Creació,Funcions,7
4,"Sant Pere, Santa Caterina i la Ribera",2018,Sales d'arts escèniques,Aforament,12705
4,"Sant Pere, Santa Caterina i la Ribera",2018,Sales d'arts escèniques,Entrades_Venudes,4297
4,"Sant Pere, Santa Caterina i la Ribera",2018,Sales d'arts escèniques,Espectacles,11
4,"Sant Pere, Santa Caterina i la Ribera",2018,Sales d'arts escèniques,Espectadors,4338
4,"Sant Pere, Santa Caterina i la Ribera",2018,Sales d'arts escèniques,Funcions,77
7,la Dreta de l'Eixample,2018,Sales d'arts escèniques,Aforament,9724
7,la Dreta de l'Eixample,2018,Sales d'arts escèniques,Entrades_Venudes,4658
7,la Dreta de l'Eixample,2018,Sales d'arts escèniques,Espectacles,13
7,la Dreta de l'Eixample,2018,Sales d'arts escèniques,Espectadors,5764
7,la Dreta de l'Eixample,2018,Sales d'arts escèniques,Funcions,180
68,el Poblenou,2018,Fàbriques de Creació,Aforament,39354
68,el Poblenou,2018,Fàbriques de Creació,Entrades_Venudes,20050
68,el Poblenou,2018,Fàbriques de Creació,Espectacles,40
68,el Poblenou,2018,Fàbriques de Creació,Espectadors,25016
68,el Poblenou,2018,Fàbriques de Creació,Funcions,285
1,el Raval,2018,Sales d'arts escèniques,Aforament,12184
1,el Raval,2018,Sales d'arts escèniques,Entrades_Venudes,7275
1,el Raval,2018,Sales d'arts escèniques,Espectacles,28
1,el Raval,2018,Sales d'arts escèniques,Espectadors,7302
1,el Raval,2018,Sales d'arts escèniques,Funcions,271
18,Sants,2018,Sales d'arts escèniques,Aforament,9610
18,Sants,2018,Sales d'arts escèniques,Entrades_Venudes,8135
18,Sants,2018,Sales d'arts escèniques,Espectacles,5
18,Sants,2018,Sales d'arts escèniques,Espectadors,9089
18,Sants,2018,Sales d'arts escèniques,Funcions,215
10,Sant Antoni,2018,Sales d'arts escèniques,Aforament,26763
10,Sant Antoni,2018,Sales d'arts escèniques,Entrades_Venudes,11476
10,Sant Antoni,2018,Sales d'arts escèniques,Espectacles,11
10,Sant Antoni,2018,Sales d'arts escèniques,Espectadors,13827
10,Sant Antoni,2018,Sales d'arts escèniques,Funcions,247
5,el Fort Pienc,2018,Sales d'arts escèniques,Aforament,22757
5,el Fort Pienc,2018,Sales d'arts escèniques,Entrades_Venudes,9033
5,el Fort Pienc,2018,Sales d'arts escèniques,Espectacles,20
5,el Fort Pienc,2018,Sales d'arts escèniques,Espectadors,11056
5,el Fort Pienc,2018,Sales d'arts escèniques,Funcions,282
60,Sant Andreu,2018,Sales d'arts escèniques,Aforament,71867
60,Sant Andreu,2018,Sales d'arts escèniques,Entrades_Venudes,45058
60,Sant Andreu,2018,Sales d'arts escèniques,Espectacles,62
60,Sant Andreu,2018,Sales d'arts escèniques,Espectadors,50296
60,Sant Andreu,2018,Sales d'arts escèniques,Funcions,268
8,l'Antiga Esquerra de l'Eixample,2018,Sales d'arts escèniques,Aforament,11685
8,l'Antiga Esquerra de l'Eixample,2018,Sales d'arts escèniques,Entrades_Venudes,7610
8,l'Antiga Esquerra de l'Eixample,2018,Sales d'arts escèniques,Espectacles,26
8,l'Antiga Esquerra de l'Eixample,2018,Sales d'arts escèniques,Espectadors,9225
8,l'Antiga Esquerra de l'Eixample,2018,Sales d'arts escèniques,Funcions,167
11,el Poble Sec,2018,Sales d'arts escèniques,Aforament,219338
11,el Poble Sec,2018,Sales d'arts escèniques,Entrades_Venudes,70429
11,el Poble Sec,2018,Sales d'arts escèniques,Espectacles,15
11,el Poble Sec,2018,Sales d'arts escèniques,Espectadors,74053
11,el Poble Sec,2018,Sales d'arts escèniques,Funcions,330
4,"Sant Pere, Santa Caterina i la Ribera",2018,Sales d'arts escèniques,Aforament,185040
4,"Sant Pere, Santa Caterina i la Ribera",2018,Sales d'arts escèniques,Entrades_Venudes,86031
4,"Sant Pere, Santa Caterina i la Ribera",2018,Sales d'arts escèniques,Espectacles,16
4,"Sant Pere, Santa Caterina i la Ribera",2018,Sales d'arts escèniques,Espectadors,96154
4,"Sant Pere, Santa Caterina i la Ribera",2018,Sales d'arts escèniques,Funcions,257
11,el Poble Sec,2018,Sales d'arts escèniques,Aforament,194581
11,el Poble Sec,2018,Sales d'arts escèniques,Entrades_Venudes,80993
11,el Poble Sec,2018,Sales d'arts escèniques,Espectacles,19
11,el Poble Sec,2018,Sales d'arts escèniques,Espectadors,87641
11,el Poble Sec,2018,Sales d'arts escèniques,Funcions,307
1,el Raval,2018,Sales d'arts escèniques,Aforament,32205
1,el Raval,2018,Sales d'arts escèniques,Entrades_Venudes,13514
1,el Raval,2018,Sales d'arts escèniques,Espectacles,19
1,el Raval,2018,Sales d'arts escèniques,Espectadors,15069
1,el Raval,2018,Sales d'arts escèniques,Funcions,229
7,la Dreta de l'Eixample,2018,Sales d'arts escèniques,Aforament,192
7,la Dreta de l'Eixample,2018,Sales d'arts escèniques,Entrades_Venudes,69
7,la Dreta de l'Eixample,2018,Sales d'arts escèniques,Espectacles,1
7,la Dreta de l'Eixample,2018,Sales d'arts escèniques,Espectadors,115
7,la Dreta de l'Eixample,2018,Sales d'arts escèniques,Funcions,3
11,el Poble Sec,2018,Sales d'arts escèniques,Funcions,18
6,la Sagrada Família,2018,Sales d'arts escèniques,Aforament,45525
6,la Sagrada Família,2018,Sales d'arts escèniques,Entrades_Venudes,16962
6,la Sagrada Família,2018,Sales d'arts escèniques,Espectacles,21
6,la Sagrada Família,2018,Sales d'arts escèniques,Espectadors,19611
6,la Sagrada Família,2018,Sales d'arts escèniques,Funcions,317
1,el Raval,2018,Sales d'arts escèniques,Aforament,154070
1,el Raval,2018,Sales d'arts escèniques,Entrades_Venudes,83597
1,el Raval,2018,Sales d'arts escèniques,Espectacles,8
1,el Raval,2018,Sales d'arts escèniques,Espectadors,89139
1,el Raval,2018,Sales d'arts escèniques,Funcions,309
11,el Poble Sec,2018,Sales d'arts escèniques,Aforament,37878
11,el Poble Sec,2018,Sales d'arts escèniques,Entrades_Venudes,30468
11,el Poble Sec,2018,Sales d'arts escèniques,Espectacles,12
11,el Poble Sec,2018,Sales d'arts escèniques,Espectadors,35049
1,el Raval,2018,Sales d'arts escèniques,Aforament,31286
1,el Raval,2018,Sales d'arts escèniques,Entrades_Venudes,25721
1,el Raval,2018,Sales d'arts escèniques,Espectacles,5
1,el Raval,2018,Sales d'arts escèniques,Espectadors,27813
1,el Raval,2018,Sales d'arts escèniques,Funcions,135
11,el Poble Sec,2018,Sales d'arts escèniques,Aforament,16559
11,el Poble Sec,2018,Sales d'arts escèniques,Entrades_Venudes,13344
11,el Poble Sec,2018,Sales d'arts escèniques,Espectacles,12
11,el Poble Sec,2018,Sales d'arts escèniques,Espectadors,15691
11,el Poble Sec,2018,Sales d'arts escèniques,Funcions,125
31,la Vila de Gràcia,2018,Sales d'arts escèniques,Aforament,37874
31,la Vila de Gràcia,2018,Sales d'arts escèniques,Entrades_Venudes,29775
31,la Vila de Gràcia,2018,Sales d'arts escèniques,Espectacles,16
31,la Vila de Gràcia,2018,Sales d'arts escèniques,Espectadors,34428
31,la Vila de Gràcia,2018,Sales d'arts escèniques,Funcions,191
11,el Poble Sec,2018,Sales d'arts escèniques,Aforament,77042
11,el Poble Sec,2018,Sales d'arts escèniques,Entrades_Venudes,54405
11,el Poble Sec,2018,Sales d'arts escèniques,Espectacles,18
11,el Poble Sec,2018,Sales d'arts escèniques,Espectadors,62984
11,el Poble Sec,2018,Sales d'arts escèniques,Funcions,170
5,el Fort Pienc,2018,Sales d'arts escèniques,Aforament,2730
5,el Fort Pienc,2018,Sales d'arts escèniques,Entrades_Venudes,1674
5,el Fort Pienc,2018,Sales d'arts escèniques,Espectacles,2
5,el Fort Pienc,2018,Sales d'arts escèniques,Espectadors,2246
5,el Fort Pienc,2018,Sales d'arts escèniques,Funcions,23
5,el Fort Pienc,2018,Sales d'arts escèniques,Aforament,97203
5,el Fort Pienc,2018,Sales d'arts escèniques,Entrades_Venudes,63917
5,el Fort Pienc,2018,Sales d'arts escèniques,Espectacles,11
5,el Fort Pienc,2018,Sales d'arts escèniques,Espectadors,74034
5,el Fort Pienc,2018,Sales d'arts escèniques,Funcions,122
5,el Fort Pienc,2018,Sales d'arts escèniques,Aforament,36076
5,el Fort Pienc,2018,Sales d'arts escèniques,Entrades_Venudes,27415
5,el Fort Pienc,2018,Sales d'arts escèniques,Espectacles,9
5,el Fort Pienc,2018,Sales d'arts escèniques,Espectadors,32301
5,el Fort Pienc,2018,Sales d'arts escèniques,Funcions,138
5,el Fort Pienc,2018,Sales d'arts escèniques,Aforament,15960
5,el Fort Pienc,2018,Sales d'arts escèniques,Entrades_Venudes,11206
5,el Fort Pienc,2018,Sales d'arts escèniques,Espectacles,6
5,el Fort Pienc,2018,Sales d'arts escèniques,Espectadors,13659
5,el Fort Pienc,2018,Sales d'arts escèniques,Funcions,70
1,el Raval,2018,Sales d'arts escèniques,Aforament,302445
1,el Raval,2018,Sales d'arts escèniques,Entrades_Venudes,151283
1,el Raval,2018,Sales d'arts escèniques,Espectacles,20
1,el Raval,2018,Sales d'arts escèniques,Espectadors,164698
1,el Raval,2018,Sales d'arts escèniques,Funcions,429
1,el Raval,2018,Sales d'arts escèniques,Aforament,178137
1,el Raval,2018,Sales d'arts escèniques,Entrades_Venudes,82279
1,el Raval,2018,Sales d'arts escèniques,Espectacles,18
1,el Raval,2018,Sales d'arts escèniques,Espectadors,90977
1,el Raval,2018,Sales d'arts escèniques,Funcions,368
1,el Raval,2018,Fàbriques de Creació,Aforament,7919
1,el Raval,2018,Fàbriques de Creació,Entrades_Venudes,4364
1,el Raval,2018,Fàbriques de Creació,Espectacles,33
1,el Raval,2018,Fàbriques de Creació,Espectadors,5234
1,el Raval,2018,Fàbriques de Creació,Funcions,194
1,el Raval,2018,Fàbriques de Creació,Aforament,36517
1,el Raval,2018,Fàbriques de Creació,Entrades_Venudes,18239
1,el Raval,2018,Fàbriques de Creació,Espectacles,33
1,el Raval,2018,Fàbriques de Creació,Espectadors,21672
1,el Raval,2018,Fàbriques de Creació,Funcions,357
7,la Dreta de l'Eixample,2018,Sales d'arts escèniques,Aforament,364700
7,la Dreta de l'Eixample,2018,Sales d'arts escèniques,Entrades_Venudes,197853
7,la Dreta de l'Eixample,2018,Sales d'arts escèniques,Espectacles,19
7,la Dreta de l'Eixample,2018,Sales d'arts escèniques,Espectadors,212413
7,la Dreta de l'Eixample,2018,Sales d'arts escèniques,Funcions,261
31,la Vila de Gràcia,2018,Sales d'arts escèniques,Aforament,47812
31,la Vila de Gràcia,2018,Sales d'arts escèniques,Entrades_Venudes,17716
31,la Vila de Gràcia,2018,Sales d'arts escèniques,Espectacles,29
31,la Vila de Gràcia,2018,Sales d'arts escèniques,Espectadors,19127
31,la Vila de Gràcia,2018,Sales d'arts escèniques,Funcions,432
31,la Vila de Gràcia,2018,Sales d'arts escèniques,Aforament,164003
31,la Vila de Gràcia,2018,Sales d'arts escèniques,Entrades_Venudes,73022
31,la Vila de Gràcia,2018,Sales d'arts escèniques,Espectacles,19
31,la Vila de Gràcia,2018,Sales d'arts escèniques,Espectadors,76979
31,la Vila de Gràcia,2018,Sales d'arts escèniques,Funcions,459
31,la Vila de Gràcia,2017,Arts escèniques,Aforament,21303
