Latitud,Titularitat,Codi_Districte,Tipus_Us,Notes_Equipament,Nom_Districte,Notes_Dades,Nom_Barri,Indicador,Tipus_Equipament,Nom_Equipament,Valor,Codi_Barri,Ambit,_id,Any,Longitud,TipusGeneral,TipusEquipament,Equipament
41.368853566,Consorci o fundació amb presència municipal,3,,,Sants-Montjuïc,,el Poble-sec,Num_Exposicions_Temporals,,,9,11,Arts visuals,174,2017,2.153363173,Museus i espais d'exposicions,Museus i col·leccions,Museu Nacional d'Art de Catalunya. MNAC
41.368853566,Consorci o fundació amb presència municipal,3,,,Sants-Montjuïc,,el Poble-sec,Fons_Colleccio,,,347767,11,Arts visuals,175,2017,2.153363173,Museus i espais d'exposicions,Museus i col·leccions,Museu Nacional d'Art de Catalunya. MNAC
41.366249336,Municipal,3,,,Sants-Montjuïc,,el Poble-sec,Visitants,,,59316,11,Història i memòria,176,2017,2.157076095,Museus i espais d'exposicions,Museus i col·leccions,Museu Olímpic i de l'Esport Joan Antoni Samaranch
41.366249336,Municipal,3,,,Sants-Montjuïc,,el Poble-sec,Usuaris,,,80115,11,Història i memòria,177,2017,2.157076095,Museus i espais d'exposicions,Museus i col·leccions,Museu Olímpic i de l'Esport Joan Antoni Samaranch
41.366249336,Municipal,3,,,Sants-Montjuïc,,el Poble-sec,Num_Exposicions_Temporals,,,3,11,Història i memòria,178,2017,2.157076095,Museus i espais d'exposicions,Museus i col·leccions,Museu Olímpic i de l'Esport Joan Antoni Samaranch
41.366249336,Municipal,3,,,Sants-Montjuïc,,el Poble-sec,Fons_Colleccio,,,3500,11,Història i memòria,179,2017,2.157076095,Museus i espais d'exposicions,Museus i col·leccions,Museu Olímpic i de l'Esport Joan Antoni Samaranch
41.385152312,Consorci o fundació amb presència municipal,1,,,Ciutat Vella,,"Sant Pere, Santa Caterina i la Ribera",Visitants,,,1046190,4,Arts visuals,180,2017,2.180834795,Museus i espais d'exposicions,Museus i col·leccions,Museu Picasso
41.385152312,Consorci o fundació amb presència municipal,1,,,Ciutat Vella,,"Sant Pere, Santa Caterina i la Ribera",Usuaris,,,1347193,4,Arts visuals,181,2017,2.180834795,Museus i espais d'exposicions,Museus i col·leccions,Museu Picasso
41.385152312,Consorci o fundació amb presència municipal,1,,,Ciutat Vella,,"Sant Pere, Santa Caterina i la Ribera",Visites_Exposicions_Temporals,,,318616,4,Arts visuals,182,2017,2.180834795,Museus i espais d'exposicions,Museus i col·leccions,Museu Picasso
41.385152312,Consorci o fundació amb presència municipal,1,,,Ciutat Vella,,"Sant Pere, Santa Caterina i la Ribera",Num_Exposicions_Temporals,,,3,4,Arts visuals,183,2017,2.180834795,Museus i espais d'exposicions,Museus i col·leccions,Museu Picasso
41.385152312,Consorci o fundació amb presència municipal,1,,,Ciutat Vella,,"Sant Pere, Santa Caterina i la Ribera",Fons_Colleccio,,,4344,4,Arts visuals,184,2017,2.180834795,Museus i espais d'exposicions,Museus i col·leccions,Museu Picasso
41.3791747,Pública no municipal,1,,,Ciutat Vella,,el Raval,Visitants,,,257978,1,Història i memòria,185,2017,2.1744127,Museus i espais d'exposicions,Espais d'interès arquitectònic,Palau Güell
41.3791747,Pública no municipal,1,,,Ciutat Vella,,el Raval,Usuaris,,,260177,1,Història i memòria,186,2017,2.1744127,Museus i espais d'exposicions,Espais d'interès arquitectònic,Palau Güell
41.3791747,Pública no municipal,1,,,Ciutat Vella,,el Raval,Num_Exposicions_Temporals,,,2,1,Història i memòria,187,2017,2.1744127,Museus i espais d'exposicions,Espais d'interès arquitectònic,Palau Güell
41.3791747,Pública no municipal,1,,,Ciutat Vella,,el Raval,Fons_Colleccio,,,302,1,Història i memòria,188,2017,2.1744127,Museus i espais d'exposicions,Espais d'interès arquitectònic,Palau Güell
41.396100952,Pública no municipal,2,,,Eixample,,la Dreta de Eixample,Visitants,,,865776,7,Arts visuals,189,2017,2.159514266,Museus i espais d'exposicions,Centres d'exposicions,Palau Robert
41.396100952,Pública no municipal,2,,,Eixample,,la Dreta de Eixample,Usuaris,,,865776,7,Arts visuals,190,2017,2.159514266,Museus i espais d'exposicions,Centres d'exposicions,Palau Robert
41.396100952,Pública no municipal,2,,,Eixample,,la Dreta de Eixample,Visites_Exposicions_Temporals,,,865776,7,Arts visuals,191,2017,2.159514266,Museus i espais d'exposicions,Centres d'exposicions,Palau Robert
41.396100952,Pública no municipal,2,,,Eixample,,la Dreta de Eixample,Num_Exposicions_Temporals,,,20,7,Arts visuals,192,2017,2.159514266,Museus i espais d'exposicions,Centres d'exposicions,Palau Robert
41.4134251,Municipal,6,,,Gràcia,,la Salut,Visitants,,,3120733,30,Història i memòria,193,2017,2.1531849,Museus i espais d'exposicions,Espais d'interès arquitectònic,Park Güell
41.4134251,Municipal,6,,,Gràcia,,la Salut,Usuaris,,,3120733,30,Història i memòria,194,2017,2.1531849,Museus i espais d'exposicions,Espais d'interès arquitectònic,Park Güell
41.370666,Municipal,3,,,Sants-Montjuïc,,el Poble-sec,Visitants,,,99494,11,Història i memòria,195,2017,2.149491,Museus i espais d'exposicions,Espais d'interès arquitectònic,Pavelló Mies van der Rohe
41.370666,Municipal,3,,,Sants-Montjuïc,,el Poble-sec,Usuaris,,,217072,11,Història i memòria,196,2017,2.149491,Museus i espais d'exposicions,Espais d'interès arquitectònic,Pavelló Mies van der Rohe
41.370666,Municipal,3,,,Sants-Montjuïc,,el Poble-sec,Visites_Exposicions_Temporals,,,16910,11,Història i memòria,197,2017,2.149491,Museus i espais d'exposicions,Espais d'interès arquitectònic,Pavelló Mies van der Rohe
41.370666,Municipal,3,,,Sants-Montjuïc,,el Poble-sec,Num_Exposicions_Temporals,,,5,11,Història i memòria,198,2017,2.149491,Museus i espais d'exposicions,Espais d'interès arquitectònic,Pavelló Mies van der Rohe
41.370666,Municipal,3,,,Sants-Montjuïc,,el Poble-sec,Fons_Colleccio,,,5034,11,Història i memòria,199,2017,2.149491,Museus i espais d'exposicions,Espais d'interès arquitectònic,Pavelló Mies van der Rohe
41.369116603,Privada,3,,,Sants-Montjuïc,,el Poble-sec,Visitants,,,1299386,11,Història i memòria,200,2017,2.146724957,Museus i espais d'exposicions,Espais d'interès arquitectònic,Poble Espanyol
41.369116603,Privada,3,,,Sants-Montjuïc,,el Poble-sec,Usuaris,,,1299386,11,Història i memòria,201,2017,2.146724957,Museus i espais d'exposicions,Espais d'interès arquitectònic,Poble Espanyol
41.4118413,Consorci o fundació amb presència municipal,7,,,Horta-Guinardó,,el Guinardó,Visitants,,,279930,35,Història i memòria,202,2017,2.1744033,Museus i espais d'exposicions,Espais d'interès arquitectònic,Recinte Modernista de Sant Pau
41.4118413,Consorci o fundació amb presència municipal,7,,,Horta-Guinardó,,el Guinardó,Usuaris,,,279930,35,Història i memòria,203,2017,2.1744033,Museus i espais d'exposicions,Espais d'interès arquitectònic,Recinte Modernista de Sant Pau
41.4118413,Consorci o fundació amb presència municipal,7,,,Horta-Guinardó,,el Guinardó,Num_Exposicions_Temporals,,,1,35,Història i memòria,204,2017,2.1744033,Museus i espais d'exposicions,Espais d'interès arquitectònic,Recinte Modernista de Sant Pau
41.395574166,Municipal,4,,,Les Corts,,Pedralbes,Visitants,,,66764,21,Història i memòria,205,2017,2.112056853,Museus i espais d'exposicions,Museus i col·leccions,Reial Monestir de Santa Maria de Pedralbes
41.395574166,Municipal,4,,,Les Corts,,Pedralbes,Usuaris,,,80927,21,Història i memòria,206,2017,2.112056853,Museus i espais d'exposicions,Museus i col·leccions,Reial Monestir de Santa Maria de Pedralbes
41.395574166,Municipal,4,,,Les Corts,,Pedralbes,Num_Exposicions_Temporals,,,1,21,Història i memòria,207,2017,2.112056853,Museus i espais d'exposicions,Museus i col·leccions,Reial Monestir de Santa Maria de Pedralbes
41.395574166,Municipal,4,,,Les Corts,,Pedralbes,Fons_Colleccio,,,4518,21,Història i memòria,208,2017,2.112056853,Museus i espais d'exposicions,Museus i col·leccions,Reial Monestir de Santa Maria de Pedralbes
41.386823,Municipal,1,,,Ciutat Vella,,"Sant Pere, Santa Caterina i la Ribera",Visitants,,,834885,4,Ciència,209,2017,2.190346,Museus i espais d'exposicions,Museus i col·leccions,Zoo de Barcelona
41.386823,Municipal,1,,,Ciutat Vella,,"Sant Pere, Santa Caterina i la Ribera",Usuaris,,,870370,4,Ciència,210,2017,2.190346,Museus i espais d'exposicions,Museus i col·leccions,Zoo de Barcelona
41.386872640,Municipal,1,,,Ciutat Vella,,"Sant Pere, Santa Caterina i la Ribera",Visitants,,,14293,4,Història i memòria,1,2016,2.181806284,Arxius i biblioteques patrimonials,Arxius,Arxiu Fotogràfic de Barcelona
41.386872640,Municipal,1,,,Ciutat Vella,,"Sant Pere, Santa Caterina i la Ribera",Usuaris,,,16084,4,Història i memòria,2,2016,2.181806284,Arxius i biblioteques patrimonials,Arxius,Arxiu Fotogràfic de Barcelona
41.386872640,Municipal,1,,,Ciutat Vella,,"Sant Pere, Santa Caterina i la Ribera",Visites_Exposicions_Temporals,,,14205,4,Història i memòria,3,2016,2.181806284,Arxius i biblioteques patrimonials,Arxius,Arxiu Fotogràfic de Barcelona
41.386872640,Municipal,1,,,Ciutat Vella,,"Sant Pere, Santa Caterina i la Ribera",Num_Exposicions_Temporals,,,3,4,Història i memòria,4,2016,2.181806284,Arxius i biblioteques patrimonials,Arxius,Arxiu Fotogràfic de Barcelona
41.384253792,Municipal,1,,,Ciutat Vella,,el Barri Gòtic,Visitants,,,46200,2,Història i memòria,5,2016,2.175866873,Arxius i biblioteques patrimonials,Arxius,Arxiu Històric de la Ciutat de Barcelona
41.384253792,Municipal,1,,,Ciutat Vella,,el Barri Gòtic,Usuaris,,,52575,2,Història i memòria,6,2016,2.175866873,Arxius i biblioteques patrimonials,Arxius,Arxiu Històric de la Ciutat de Barcelona
41.384253792,Municipal,1,,,Ciutat Vella,,el Barri Gòtic,Visites_Exposicions_Temporals,,,46200,2,Història i memòria,7,2016,2.175866873,Arxius i biblioteques patrimonials,Arxius,Arxiu Històric de la Ciutat de Barcelona
41.384253792,Municipal,1,,,Ciutat Vella,,el Barri Gòtic,Num_Exposicions_Temporals,,,3,2,Història i memòria,8,2016,2.175866873,Arxius i biblioteques patrimonials,Arxius,Arxiu Històric de la Ciutat de Barcelona
41.403188985,Privada,2,,,Eixample,"A partir del 2016 la xifra de visitants inclou també les visites comentades (gratuïtes, pastorals, escolars i promocions). ",la Sagrada Família,Visitants,,,4561848,6,Història i memòria,9,2016,2.174826626,Museus i espais d'exposicions,Espais d'interès arquitectònic,Basílica de la Sagrada Família
41.403188985,Privada,2,,,Eixample,,la Sagrada Família,Usuaris,,,3994865,6,Història i memòria,10,2016,2.174826626,Museus i espais d'exposicions,Espais d'interès arquitectònic,Basílica de la Sagrada Família
41.371294526,Privada,3,,,Sants-Montjuïc,,la Font de la Guatlla,Visitants,,,753944,14,Arts visuals,11,2016,2.149575441,Museus i espais d'exposicions,Centres d'exposicions,CaixaForum
41.371294526,Privada,3,,,Sants-Montjuïc,,la Font de la Guatlla,Usuaris,,,1354263,14,Arts visuals,12,2016,2.149575441,Museus i espais d'exposicions,Centres d'exposicions,CaixaForum
41.382498322,Municipal,1,,,Ciutat Vella,,el Raval,Visitants,,,92772,1,Arts visuals,88,2016,2.171708630,Museus i espais d'exposicions,Centres d'exposicions,La Virreina Centre de la Imatge
41.371294526,Privada,3,,,Sants-Montjuïc,,la Font de la Guatlla,Visites_Exposicions_Temporals,,,1007383,14,Arts visuals,13,2016,2.149575441,Museus i espais d'exposicions,Centres d'exposicions,CaixaForum
41.371294526,Privada,3,,,Sants-Montjuïc,,la Font de la Guatlla,Num_Exposicions_Temporals,,,17,14,Arts visuals,14,2016,2.149575441,Museus i espais d'exposicions,Centres d'exposicions,CaixaForum
41.402912812,Privada,2,,,Eixample,,el Parc i la Llacuna del Poblenou,Visitants,,,19310,66,Arts visuals,15,2016,2.194947848,Museus i espais d'exposicions,Museus i col·leccions,Can Framis. Fundació Vila Casas
41.402912812,Privada,2,,,Eixample,,el Parc i la Llacuna del Poblenou,Usuaris,,,19310,66,Arts visuals,16,2016,2.194947848,Museus i espais d'exposicions,Museus i col·leccions,Can Framis. Fundació Vila Casas
41.414781293,Privada,6,,,Gràcia,,la Salut,Visitants,,,329000,30,Història i memòria,17,2016,2.155046761,Museus i espais d'exposicions,Espais d'interès arquitectònic,Casa Museu Gaudí
41.414781293,Privada,6,,,Gràcia,,la Salut,Usuaris,,,329000,30,Història i memòria,18,2016,2.155046761,Museus i espais d'exposicions,Espais d'interès arquitectònic,Casa Museu Gaudí
41.3675648,Municipal,3,,,Sants-Montjuïc,,el Poble-sec,Visitants,,,734460,11,Història i memòria,19,2016,2.1685315,Museus i espais d'exposicions,Museus i col·leccions,Castell de Montjuïc
41.3675648,Municipal,3,,,Sants-Montjuïc,,el Poble-sec,Usuaris,,,741723,11,Història i memòria,20,2016,2.1685315,Museus i espais d'exposicions,Museus i col·leccions,Castell de Montjuïc
41.3675648,Municipal,3,,,Sants-Montjuïc,,el Poble-sec,Num_Exposicions_Temporals,,,4,11,Història i memòria,21,2016,2.1685315,Museus i espais d'exposicions,Museus i col·leccions,Castell de Montjuïc
41.383883057,Consorci o fundació amb presència municipal,1,,,Ciutat Vella,,el Raval,Visitants,,,433009,1,Arts visuals,22,2016,2.166795152,Museus i espais d'exposicions,Centres d'exposicions,Centre de Cultura Contemporània de Barcelona. CCCB
41.383883057,Consorci o fundació amb presència municipal,1,,,Ciutat Vella,,el Raval,Usuaris,,,433009,1,Arts visuals,23,2016,2.166795152,Museus i espais d'exposicions,Centres d'exposicions,Centre de Cultura Contemporània de Barcelona. CCCB
41.383883057,Consorci o fundació amb presència municipal,1,,,Ciutat Vella,,el Raval,Visites_Exposicions_Temporals,,,231081,1,Arts visuals,24,2016,2.166795152,Museus i espais d'exposicions,Centres d'exposicions,Centre de Cultura Contemporània de Barcelona. CCCB
,Municipal,1,,,Ciutat Vella,,el Barri Gòtic,Usuaris,,,399719,2,Història i memòria,36,2016,,Museus i espais d'exposicions,Espais d'interès arquitectònic,Espais patrimonials del MUHBA
41.383883057,Consorci o fundació amb presència municipal,1,,,Ciutat Vella,,el Raval,Num_Exposicions_Temporals,,,5,1,Arts visuals,25,2016,2.166795152,Museus i espais d'exposicions,Centres d'exposicions,Centre de Cultura Contemporània de Barcelona. CCCB
41.413267367,Privada,5,,,Sarrià-Sant Gervasi,,Sant Gervasi - la Bonanova,Visitants,,,757245,25,Ciència,26,2016,2.130658424,Museus i espais d'exposicions,Museus i col·leccions,CosmoCaixa
41.413267367,Privada,5,,,Sarrià-Sant Gervasi,,Sant Gervasi - la Bonanova,Usuaris,,,1733033,25,Ciència,27,2016,2.130658424,Museus i espais d'exposicions,Museus i col·leccions,CosmoCaixa
41.413267367,Privada,5,,,Sarrià-Sant Gervasi,,Sant Gervasi - la Bonanova,Visites_Exposicions_Temporals,,,647230,25,Ciència,28,2016,2.130658424,Museus i espais d'exposicions,Museus i col·leccions,CosmoCaixa
41.413267367,Privada,5,,,Sarrià-Sant Gervasi,,Sant Gervasi - la Bonanova,Num_Exposicions_Temporals,,,7,25,Ciència,29,2016,2.130658424,Museus i espais d'exposicions,Museus i col·leccions,CosmoCaixa
41.413267367,Privada,5,,,Sarrià-Sant Gervasi,,Sant Gervasi - la Bonanova,Fons_Colleccio,,,26386,25,Ciència,30,2016,2.130658424,Museus i espais d'exposicions,Museus i col·leccions,CosmoCaixa
41.385641483,Municipal,1,,,Ciutat Vella,"A la dada de visitants 2016 recollida pel sistema automàtic de recompte a l'entrada del Born s'hi ha aplicat una correcció del 13%, el percentatge aproximat de persones que passen pel Born sense fer-ne cap ús cultural (persones que travessen de pas, subministraments, serveis, etc.). Dades de l'Enquesta 2016 al públic del Born Centre de Cultura i Memòria.","Sant Pere, Santa Caterina i la Ribera",Visitants,,,1306230,4,Història i memòria,31,2016,2.183568044,Museus i espais d'exposicions,Museus i col·leccions,El Born Centre de Cultura i Memòria
41.385641483,Municipal,1,,,Ciutat Vella,,"Sant Pere, Santa Caterina i la Ribera",Usuaris,,,1427989,4,Història i memòria,32,2016,2.183568044,Museus i espais d'exposicions,Museus i col·leccions,El Born Centre de Cultura i Memòria
41.385641483,Municipal,1,,,Ciutat Vella,,"Sant Pere, Santa Caterina i la Ribera",Visites_Exposicions_Temporals,,,25833,4,Història i memòria,33,2016,2.183568044,Museus i espais d'exposicions,Museus i col·leccions,El Born Centre de Cultura i Memòria
41.385641483,Municipal,1,,,Ciutat Vella,,"Sant Pere, Santa Caterina i la Ribera",Num_Exposicions_Temporals,,,5,4,Història i memòria,34,2016,2.183568044,Museus i espais d'exposicions,Museus i col·leccions,El Born Centre de Cultura i Memòria
,Municipal,1,,,Ciutat Vella,,el Barri Gòtic,Visitants,,,399719,2,Història i memòria,35,2016,,Museus i espais d'exposicions,Espais d'interès arquitectònic,Espais patrimonials del MUHBA
41.390963134,Privada,2,,,Eixample,,la Dreta de Eixample,Visitants,,,6720,7,Arts visuals,37,2016,2.175293998,Museus i espais d'exposicions,Centres d'exposicions,Espais VolART i VolART2. Fundació Vila Casas
41.390963134,Privada,2,,,Eixample,,la Dreta de Eixample,Usuaris,,,6720,7,Arts visuals,38,2016,2.175293998,Museus i espais d'exposicions,Centres d'exposicions,Espais VolART i VolART2. Fundació Vila Casas
41.390963134,Privada,2,,,Eixample,,la Dreta de Eixample,Visites_Exposicions_Temporals,,,6720,7,Arts visuals,39,2016,2.175293998,Museus i espais d'exposicions,Centres d'exposicions,Espais VolART i VolART2. Fundació Vila Casas
41.390963134,Privada,2,,,Eixample,,la Dreta de Eixample,Num_Exposicions_Temporals,,,1,7,Arts visuals,40,2016,2.175293998,Museus i espais d'exposicions,Centres d'exposicions,Espais VolART i VolART2. Fundació Vila Casas
41.433762956,Municipal,9,,,Sant Andreu,,Sant Andreu,Visitants,,,10202,60,Arts visuals,41,2016,2.190815632,Museus i espais d'exposicions,Centres d'exposicions,Fabra i Coats - Centre d'Art Contemporani
41.433762956,Municipal,9,,,Sant Andreu,,Sant Andreu,Usuaris,,,10252,60,Arts visuals,42,2016,2.190815632,Museus i espais d'exposicions,Centres d'exposicions,Fabra i Coats - Centre d'Art Contemporani
41.433762956,Municipal,9,,,Sant Andreu,,Sant Andreu,Visites_Exposicions_Temporals,,,8519,60,Arts visuals,43,2016,2.190815632,Museus i espais d'exposicions,Centres d'exposicions,Fabra i Coats - Centre d'Art Contemporani
41.433762956,Municipal,9,,,Sant Andreu,,Sant Andreu,Num_Exposicions_Temporals,,,1,60,Arts visuals,44,2016,2.190815632,Museus i espais d'exposicions,Centres d'exposicions,Fabra i Coats - Centre d'Art Contemporani
